time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7
22938018,38,45,28,48,21,30,249
22942936,38,45,29,47,21,30,240
22947856,38,46,29,47,21,30,239
22952772,38,47,28,48,21,30,253
22957707,38,47,28,48,21,30,253
22962627,38,46,28,49,21,31,246
22967546,38,58,28,48,21,30,238
22972463,38,68,28,48,21,31,250
22977381,38,73,29,48,21,30,241
22982301,39,76,28,48,21,31,236
22987220,39,77,29,47,21,31,240
22992137,49,78,28,47,21,30,241
22997056,50,75,28,47,22,31,229
23001850,48,72,29,47,21,32,228
23006769,47,68,28,49,21,32,216
23011686,46,68,28,49,22,32,210
23016605,45,69,28,49,21,32,205
23021524,47,69,28,50,21,31,200
23026443,53,69,28,49,21,31,194
23031362,56,74,28,50,21,31,188
23036281,58,81,28,50,22,31,182
23041199,58,84,28,50,28,31,173
23046118,58,84,28,52,32,32,166
23051050,56,83,28,52,32,32,159
23055969,60,96,28,52,31,32,152
23060888,59,93,28,54,35,34,146
23065806,57,101,29,54,40,35,140
23070726,60,112,28,54,62,34,137
23075645,59,117,29,55,65,36,143
23080436,56,120,28,56,63,36,145
23085351,56,117,29,56,73,36,144
23090280,59,130,29,54,98,34,141
23095196,60,129,28,54,112,35,140
23100111,58,126,29,54,104,35,142
23105027,58,123,28,53,121,35,142
23109942,68,124,28,54,121,35,137
23114858,81,122,28,57,112,34,132
23119774,78,130,28,57,117,34,127
23124689,84,135,28,61,131,34,122
23129605,80,136,28,61,139,37,121
23134520,75,130,28,61,166,38,121
23139436,75,140,28,61,184,42,121
23144351,72,145,28,63,170,42,123
23149267,68,153,29,65,155,40,129
23154084,65,154,28,68,144,40,127
23159000,66,146,28,66,134,39,141
23163915,65,142,28,64,130,39,154
23168831,63,140,28,62,120,38,167
23173746,74,152,28,62,112,38,180
23178662,80,157,28,63,104,36,193
23183577,80,163,29,63,95,36,208
23188494,78,182,28,64,88,36,224
23193411,76,225,28,62,83,35,237
23198327,73,216,28,61,77,34,247
23203243,69,204,28,59,74,34,256
23208158,70,223,28,58,69,34,262
23213074,71,231,28,57,70,33,265
23217990,68,222,28,60,66,33,264
23222906,68,205,28,58,61,33,262
23227800,68,199,28,63,57,31,257
23232747,65,187,28,62,53,32,249
23237693,71,178,28,61,50,32,238
23242641,68,165,29,68,47,31,228
23247588,65,151,28,73,46,31,217
23252534,64,139,28,73,46,31,208
23257481,62,130,28,74,44,31,199
23262430,61,120,29,73,42,31,189
23267377,66,117,28,72,40,31,179
23272323,63,127,29,71,39,31,172
23277272,64,142,28,69,42,31,164
23287942,62,138,28,64,57,32,147
23292778,60,134,28,63,69,32,142
23297658,57,127,28,67,69,32,137
23302539,56,123,28,72,66,32,135
23307421,54,114,29,79,92,32,133
23312090,55,115,28,81,100,34,133
23316895,62,124,28,86,133,34,134
23321700,67,134,28,97,137,34,133
23326512,65,132,28,99,126,33,131
23331361,62,134,28,103,117,33,128
23336210,60,126,28,108,110,33,125
23341059,57,117,29,105,103,32,120
23345909,56,109,28,99,96,32,115
23350758,54,102,28,96,90,32,110
23355608,52,95,28,92,88,32,107
23360457,51,89,28,88,81,31,104
23365307,49,84,28,84,76,31,102
23370157,48,79,28,80,70,31,99
23375007,47,75,29,76,65,30,97
23379858,46,71,28,74,61,30,94
23384830,45,67,28,77,56,30,93
23389746,45,64,28,81,53,30,90
23394655,44,63,28,86,50,30,89
23399563,43,68,28,90,47,30,87
23404472,43,75,28,89,45,30,85
23409380,44,72,29,88,51,30,84
23414288,44,68,28,91,53,31,83
23419196,42,65,28,90,50,30,81
23424105,42,62,28,89,49,30,81
23429013,42,59,28,89,46,30,83
23433922,42,57,29,87,44,30,84
23438830,41,55,29,85,42,30,85
23443738,41,53,29,92,40,30,86
23448647,41,51,28,94,40,30,88
23453556,40,49,29,96,40,30,90
23458465,40,48,28,94,37,30,92
23463375,40,47,29,90,36,30,94
23468130,40,47,28,86,34,30,96
23473121,39,45,28,86,33,30,99
23478112,39,44,29,84,32,30,102
23483104,39,44,28,97,32,30,106
23488095,39,43,28,94,30,30,110
23493085,39,42,28,97,30,30,116
23498077,39,44,28,97,29,30,121
23503070,39,50,28,108,28,30,127
23508061,39,60,28,115,27,30,134
23513052,38,58,28,130,27,30,141
23518045,39,55,28,127,26,30,149
23523038,38,53,28,153,25,30,157
23528029,38,52,28,171,25,30,165
23533021,38,50,29,183,25,30,174
23538014,38,48,28,183,25,30,184
23543007,39,47,28,198,25,30,197
23547860,38,46,28,189,24,30,209
23552846,38,45,29,191,24,31,221
23557831,38,44,28,190,24,31,234
23562817,38,43,29,187,23,32,248
23567801,38,42,28,172,23,33,261
23572786,38,42,28,161,23,34,276
23577772,38,41,28,149,22,34,290
23582758,38,41,28,138,22,34,305
23587743,38,40,29,129,22,35,321
23592728,38,39,28,120,22,34,337
23597714,38,40,28,113,22,34,353
23602699,38,40,28,106,22,34,370
23607686,38,40,28,100,22,33,386
23612672,38,39,28,96,21,33,402
23617659,38,39,28,92,20,32,417
23622571,38,39,28,89,22,32,431
23627557,38,40,28,97,21,33,444
23632542,38,41,28,107,21,32,456
23637528,38,41,28,111,21,33,466
23642514,38,40,28,106,21,33,475
23647499,38,40,28,100,21,34,482
23652485,38,40,28,98,22,34,486
23657471,38,40,28,95,21,33,487
23662456,38,40,28,92,21,33,489
23667451,38,42,28,93,21,33,486
23672436,38,41,28,89,21,32,482
23677422,38,41,29,85,21,33,478
23682426,39,44,29,82,21,33,474
23687423,41,49,28,79,21,33,467
23692440,47,52,29,79,21,33,459
23697432,47,50,28,78,21,34,449
23702351,46,49,29,75,21,33,437
23707334,45,47,29,72,21,33,424
23712336,45,46,29,70,21,33,408
23717320,44,45,28,70,22,33,392
23722317,43,44,28,70,21,32,373
23727300,42,43,29,68,21,32,354
23732283,42,42,29,65,21,32,334
23737266,42,42,28,64,21,33,313
23742250,41,41,28,62,21,34,295
23747233,42,41,29,61,21,34,279
23752217,41,40,29,61,21,35,264
23757200,40,40,29,62,21,34,249
23762184,40,40,28,64,21,34,238
23767166,40,39,29,62,21,34,229
23772150,40,39,29,61,21,34,224
23777133,40,38,28,60,21,35,219
23782027,40,38,29,58,21,35,216
23787010,39,38,29,57,21,34,215
23791999,40,38,29,57,21,34,215
23796983,39,38,29,57,21,37,216
23801968,39,38,28,55,23,37,216
23806951,39,37,29,54,24,37,218
23811935,39,37,28,53,26,36,220
23816919,39,37,29,54,26,36,222
23821905,39,37,29,54,26,35,225
23826888,39,37,29,54,30,35,228
23831871,38,37,28,54,29,34,231
23836856,38,37,29,54,30,34,234
23841842,39,37,29,53,29,33,237
23846825,38,37,29,53,28,33,240
23851809,39,37,28,52,31,34,243
23856795,38,37,29,52,32,33,244
23861709,38,37,28,52,37,34,245
23866723,38,37,28,50,36,33,245
23871737,38,37,28,50,34,33,245
23876753,38,37,28,49,33,33,246
23881769,38,36,28,49,31,33,246
23886783,38,37,28,50,31,33,249
23891799,38,37,28,49,30,32,252
23896815,38,36,28,51,29,32,254
23901832,38,36,28,53,28,32,256
23906847,38,36,28,53,27,32,256
23911863,38,37,28,56,26,32,257
23916880,38,37,28,57,26,32,257
23921896,38,36,28,56,25,33,256
23926913,37,36,28,55,25,32,255
23931934,38,36,28,54,25,31,252
23936954,38,36,29,54,26,31,249
23941773,38,36,29,53,26,31,247
23946707,38,36,28,52,26,31,244
23951642,38,36,28,52,25,31,242
23956577,38,36,28,51,25,31,241
23961513,38,36,28,51,24,30,241
23966448,39,37,28,50,24,30,239
23971383,38,36,29,50,24,30,239
23976318,38,36,28,49,23,30,238
23981253,38,36,28,49,23,31,238
23986189,38,36,28,49,23,31,238
23991124,38,36,29,49,22,31,238
23996059,38,36,29,49,22,31,239
24000994,38,36,28,49,22,31,240
24005929,38,36,28,49,22,31,241
24010865,38,36,28,48,22,31,241
24015800,38,36,28,49,22,31,244
24020818,38,36,28,50,22,31,245
24025821,38,36,28,51,21,31,246
24030822,38,36,29,51,21,31,249
24035823,38,36,28,50,21,31,248
24040824,38,36,28,50,22,31,249
24045825,38,36,28,49,21,31,251
24050825,38,36,28,49,21,31,250
24055826,38,36,28,49,21,30,252
24060828,38,40,28,49,21,30,256
24065845,38,41,28,48,21,31,254
24070847,38,44,29,49,21,30,253
24075878,38,44,29,49,21,31,281
24080892,38,43,28,49,22,30,275
24085893,39,44,28,49,21,30,278
24090932,39,43,28,49,21,30,288
24095955,39,46,28,49,21,32,276
24100888,39,48,29,50,21,31,273
24105992,39,50,29,49,22,33,274
24111075,39,50,28,49,21,32,270
24116178,39,48,28,49,21,32,268
24121262,39,49,28,49,21,32,265
24126364,38,50,28,48,21,32,262
24131461,39,51,28,49,21,32,258
24136551,38,59,28,49,21,32,254
24141647,38,68,28,49,21,31,249
24146741,38,70,28,49,21,31,244
24151860,41,76,28,48,21,31,238
24156953,40,73,28,48,21,31,234
24162037,40,70,28,48,21,31,228
24167121,40,66,28,48,21,31,222
24172204,41,64,28,48,22,30,216
24177288,41,62,28,48,22,31,208
24182310,42,61,28,47,22,30,200
24187385,42,63,28,48,22,30,192
24192460,42,63,28,47,22,30,186
24197536,42,67,28,48,31,30,180
24202615,43,77,28,48,43,31,174
24207690,42,75,28,46,45,31,168
24212765,42,75,28,47,53,31,161
24217842,42,77,28,47,53,30,157
24222933,41,80,28,48,70,30,155
24228008,42,81,29,47,85,31,155
24233083,43,83,28,48,85,31,159
24238162,43,87,28,50,103,32,162
24243240,43,86,28,54,110,32,165
24248316,43,84,28,53,113,33,173
24253393,42,79,28,54,110,33,170
24258472,42,78,28,56,114,33,169
24263423,41,85,28,55,123,33,175
24268498,42,91,28,55,116,33,194
24273576,41,87,28,54,115,34,192
24278654,41,92,28,54,116,35,182
24283732,41,88,28,53,120,37,173
24288809,48,95,28,53,130,40,165
24293887,52,96,28,52,125,44,157
24298965,51,91,28,50,141,43,150
24304043,50,89,28,52,144,45,144
24309121,49,85,28,51,143,44,138
24314199,48,84,28,56,138,42,133
24319277,51,81,28,58,127,41,128
24324355,50,93,28,58,136,40,123
24329439,51,91,28,60,138,40,120
24334517,49,85,28,60,157,39,116
24339594,48,92,28,63,158,38,112
24344668,58,96,28,74,146,38,109
24349743,61,113,28,77,134,37,106
24354818,73,125,28,76,128,36,103
24359912,78,126,28,74,148,36,102
24364987,81,118,29,72,167,39,100
24370062,77,111,28,69,192,38,98
24375136,73,102,28,67,181,37,96
24380211,69,95,28,65,202,40,94
24385286,66,89,28,63,213,40,92
24390362,62,83,28,62,237,44,90
24395437,69,103,28,61,215,44,88
24400522,73,125,28,61,197,43,86
24405597,83,130,28,59,180,42,84
24410672,82,146,28,68,167,41,83
24415747,84,138,28,85,154,40,82
24420722,85,142,28,98,141,39,81
24425797,87,140,28,112,152,40,80
24430871,82,148,28,109,192,48,79
24435946,77,153,28,105,222,48,78
24441021,73,153,28,102,209,50,77
24446095,70,145,28,98,218,53,76
24451168,71,146,28,96,226,57,76
24456242,70,138,28,91,278,64,75
24461318,66,132,28,86,280,73,74
24466393,69,146,28,82,259,70,74
24471467,79,174,28,78,237,66,73
24476542,96,203,28,77,220,63,73
24481616,95,189,28,84,208,61,72
24486692,90,189,28,94,196,60,72
24491767,96,184,28,92,181,56,71
24496819,93,189,28,87,167,54,78
24501925,94,184,28,82,221,57,90
24507030,88,179,28,79,235,60,88
24512135,82,164,28,84,274,60,87
24517241,77,150,28,85,276,63,85
24522346,73,138,28,81,252,60,84
24527453,69,128,28,77,236,57,82
24532558,69,126,28,73,217,55,81
24537663,69,130,28,71,197,52,80
24542769,67,120,28,69,180,50,79
24547877,64,111,28,66,166,48,78
24552982,62,103,28,64,156,46,77
24558088,59,95,28,62,147,44,77
24563194,57,89,28,60,133,43,78
24574032,53,78,28,57,109,39,112
24579028,51,73,28,60,100,38,110
24583848,49,70,28,59,92,37,106
24588809,48,66,28,58,84,37,104
24593770,48,63,28,59,78,36,101
24598732,46,59,28,57,72,36,98
24603695,45,58,28,56,66,35,96
24608657,45,55,28,55,61,34,94
24613625,44,53,28,54,59,34,92
24618631,43,52,28,53,57,34,90
24623637,42,50,29,52,54,33,88
24628643,42,48,28,52,52,33,86
24633649,42,47,28,51,49,33,85
24638655,41,46,28,50,46,32,83
24643661,41,45,28,50,44,32,82
24648667,41,44,28,57,42,32,81
24653673,40,43,28,59,41,32,80
24658680,40,42,28,64,39,32,79
24663282,40,42,28,63,38,32,78
24667859,40,41,29,61,38,31,77
24672460,40,41,28,59,37,31,76
24677062,39,41,28,58,38,32,75
24681663,39,44,28,60,37,31,75
24686265,46,49,28,63,35,32,74
24690866,53,49,28,63,34,31,74
24695467,52,50,29,61,33,31,74
24700069,50,49,28,65,31,31,73
24704671,49,48,28,70,31,31,72
24709272,48,47,28,70,34,31,72
24713873,47,46,28,68,42,31,72
24718474,46,45,29,66,42,31,72
24723076,45,45,29,64,52,31,71
24727677,45,44,29,62,91,32,70
24732279,44,44,29,63,129,34,69
24736881,44,43,29,67,137,35,68
24741329,44,44,29,65,129,35,66
24746012,50,63,29,63,118,34,66
24750695,73,91,29,61,111,34,66
24755377,93,132,29,60,103,34,68
24760059,111,151,29,59,96,33,71
24764742,105,146,29,58,92,34,73
24769425,99,138,29,57,89,34,75
24774107,93,128,29,56,82,34,76
24778790,87,119,29,55,80,34,77
24783474,82,110,29,54,74,34,79
24788157,78,103,29,55,69,36,79
24792839,74,97,29,57,65,36,78
24797522,71,91,29,56,65,35,78
24802206,67,85,29,65,65,35,76
24806890,66,81,29,67,61,35,75
24811571,71,84,29,66,57,33,74
24816120,77,87,29,65,53,34,74
24820795,81,89,29,62,50,35,73
24825470,80,85,29,61,47,35,73
24830144,76,80,28,60,45,35,72
24834820,72,75,28,58,42,35,70
24839496,69,71,28,59,42,39,69
24844171,66,68,29,58,66,41,68
24848846,63,71,28,57,76,39,68
24853522,68,76,29,56,91,39,68
24858198,86,104,29,55,89,41,68
24862874,88,131,29,54,83,40,68
24867562,103,161,29,53,79,40,67
24872238,112,169,29,52,74,40,67
24876914,116,180,28,56,69,39,67
24881592,130,189,28,68,70,37,67
24886269,122,183,29,96,66,37,67
24890819,114,173,28,92,61,37,67
24895513,106,160,28,88,62,36,66
24900209,102,149,28,84,74,36,65
24904885,117,149,29,87,88,36,66
24909562,124,153,28,105,114,37,66
24914239,120,168,28,122,122,37,65
24918915,127,173,28,124,115,38,65
24923592,143,255,28,121,111,36,69
24928268,150,288,28,114,102,37,73
24932945,179,390,29,110,94,38,74
24937622,206,383,28,110,88,37,73
24942299,223,372,28,107,81,36,72
24946976,218,344,28,102,76,37,71
24951652,204,315,29,96,72,38,70
24956329,188,289,29,91,79,37,70
24960936,173,282,29,87,80,36,70
24965610,160,270,29,91,89,36,69
24970285,149,272,28,99,97,35,69
24974960,136,260,28,102,97,34,69
24979634,128,238,28,98,98,34,69
24984308,123,220,29,92,92,35,69
24988983,122,220,29,88,85,35,68
24993657,114,207,29,84,79,35,68
24998331,109,196,28,80,74,34,69
25003006,103,182,29,76,69,34,77
25007680,96,173,28,73,65,34,77
25012355,93,163,28,70,62,34,76
25017030,88,153,28,68,58,33,78
25021704,83,144,28,66,59,33,80
25026379,79,135,28,65,56,33,87
25031053,75,125,29,65,53,33,102
25035589,72,117,28,65,49,32,106
25040263,68,109,28,64,47,33,119
25044937,65,119,29,63,44,33,121
25049612,62,115,29,60,42,32,122
25054304,61,121,28,59,40,31,120
25058979,58,119,29,57,38,32,123
25063654,57,111,28,56,36,32,119
25068329,55,104,29,55,35,32,116
25073004,53,97,28,54,33,33,114
25077679,52,92,28,54,32,32,111
25082356,50,86,28,53,31,32,115
25087032,49,81,28,52,29,32,112
25091706,48,77,28,51,29,32,108
25096382,47,73,28,51,28,32,105
25101060,46,69,28,50,28,34,103
25105718,45,66,28,50,27,34,100
25110423,44,63,29,50,26,34,98
25115130,44,60,28,52,26,34,96
25119839,43,58,28,51,25,35,94
25124545,43,56,28,51,25,37,93
25129251,42,55,28,52,28,37,93
25133960,42,56,29,51,31,37,92
25138669,41,53,29,51,38,37,92
25143376,41,52,28,52,40,37,92
25148082,41,50,28,51,37,36,91
25152791,40,49,28,51,36,36,89
25157500,40,47,28,51,34,35,88
25162207,40,49,28,50,38,34,86
25166915,40,54,28,50,50,34,84
25171623,40,63,28,50,63,34,81
25176332,40,60,28,49,74,33,79
25181040,39,58,28,50,74,33,78
25185527,40,66,29,50,68,33,77
25190155,48,75,28,50,66,32,76
25194782,54,88,29,51,66,32,76
25199408,63,84,28,50,70,32,75
25204036,62,84,29,50,85,32,75
25208664,59,96,28,50,85,32,74
25213291,62,119,28,49,95,32,73
25217919,68,117,28,53,104,32,73
25222547,65,109,28,56,102,32,73
25227189,62,102,29,59,98,32,72
25231816,61,96,29,59,93,32,72
25236444,62,93,29,60,88,31,71
25241072,63,89,28,58,92,31,71
25245699,64,84,29,57,100,31,71
25250327,69,81,28,56,95,33,70
25254955,75,84,29,55,98,33,70
25259699,78,84,29,54,94,33,69
25264402,86,117,29,53,117,33,69
25269116,89,146,28,53,118,32,68
25273829,98,181,29,52,108,32,69
25278543,103,170,28,52,100,32,69
25283257,98,168,29,54,102,32,68
25287970,107,175,29,53,129,34,68
25292684,119,177,29,54,166,38,68
25297398,121,182,29,54,201,41,66
25302112,118,169,29,53,198,45,66
25306825,113,162,28,53,189,42,66
25311562,107,156,29,52,187,43,65
25316276,101,162,29,52,183,43,65
25321000,105,152,29,51,184,44,65
25325729,125,169,28,50,182,44,65
25330427,147,185,28,50,166,42,65
25335237,143,243,28,50,154,41,65
25340046,160,276,28,50,148,40,65
25344840,176,333,28,51,146,40,65
25349641,203,332,28,51,135,38,64
25354438,197,302,29,51,137,38,64
25359259,190,282,28,51,166,38,64
25364079,189,273,28,50,179,42,67
25368885,202,269,28,50,193,43,68
25373694,208,261,28,49,181,43,66
25378492,192,258,28,49,205,43,65
25383308,191,247,28,49,217,49,67
25388112,189,232,29,49,201,51,66
25392921,212,278,28,48,186,49,66
25397724,250,330,29,48,181,48,66
25402533,263,369,28,48,172,47,66
25407320,254,411,28,51,164,46,66
25412107,258,454,28,51,152,45,65
25416894,267,434,28,50,138,43,69
25421682,246,434,29,50,126,42,70
25426477,230,420,28,49,121,41,70
25431264,219,398,28,49,127,40,71
25436056,201,364,29,49,124,39,73
25440844,184,337,28,48,119,38,73
25445633,172,311,28,48,110,37,71
25450419,168,290,28,48,103,36,69
25455207,162,273,28,48,97,36,68
25459996,161,258,28,48,90,36,69
25464784,153,262,28,48,88,36,71
25469571,144,269,28,48,99,37,70
25474359,144,249,28,51,101,36,69
25479002,140,245,29,56,100,36,70
25483790,137,228,28,56,112,36,73
25488576,127,219,28,55,125,35,74
25493365,118,209,28,54,140,37,75
25498155,113,210,28,53,141,38,74
25502941,107,201,28,55,142,39,82
25507729,110,195,28,56,137,39,81
25512518,104,198,28,57,125,38,80
25517307,122,195,28,57,115,37,78
25522094,120,191,28,57,117,37,78
25526883,112,188,28,63,115,37,78
25531672,108,182,28,72,108,37,79
25536461,102,176,29,74,110,38,78
25541250,107,173,29,73,114,39,77
25546039,115,161,28,75,131,38,77
25550699,127,156,28,80,123,37,76
25555485,122,147,28,80,130,39,76
25560270,119,147,28,78,131,39,74
25565055,114,148,28,76,126,39,74
25569841,119,149,28,73,116,38,73
25574628,113,143,28,70,109,38,73
25579414,105,138,28,70,106,39,73
25584199,102,142,28,68,98,38,78
25588986,101,152,28,76,95,37,81
25593773,95,144,28,79,97,37,80
25598560,96,135,29,85,93,37,79
25603346,93,130,28,80,94,36,78
25608133,102,130,28,79,90,36,77
25612920,100,139,28,78,85,34,76
25617707,95,149,28,78,79,34,76
25622406,99,142,28,75,78,34,75
25627193,93,137,28,72,73,34,74
25631980,89,141,28,70,69,33,74
25636767,84,136,28,67,91,35,73
25641554,80,127,28,65,116,36,80
25646341,76,119,28,64,122,35,82
25651128,72,111,28,63,113,35,82
25655914,68,107,28,62,103,34,80
25660701,68,115,28,61,95,34,79
25665488,66,134,28,59,88,33,78
25670275,66,125,28,58,81,33,77
25675062,70,121,29,57,76,32,76
25679849,68,130,28,56,70,32,75
25684636,64,138,28,56,76,33,75
25689423,67,145,28,55,79,33,74
25694209,67,136,29,55,76,32,74
25698914,65,137,28,57,72,32,73
25703744,63,164,28,60,72,32,73
25708574,74,195,28,72,77,32,72
25713403,71,183,28,76,73,32,72
25718233,68,169,28,73,69,32,71
25723063,64,158,28,70,65,32,71
25727892,63,148,28,68,60,32,70
25732722,74,140,28,67,57,32,69
25737552,72,150,28,70,54,31,69
25742382,71,154,28,68,52,31,69
25747212,73,163,28,66,53,32,67
25752042,70,163,28,64,50,33,66
25756872,67,151,28,64,48,33,66
25761702,65,140,28,64,52,33,65
25766533,62,131,29,65,62,34,67
25771364,59,121,29,66,78,34,68
25775961,58,122,29,64,74,33,70
25780708,59,129,28,62,70,33,71
25785456,59,137,28,61,65,33,80
25795873,71,157,28,61,56,32,88
25800545,68,156,28,62,52,32,92
25805234,65,154,28,61,50,32,94
25809924,66,156,28,60,52,31,97
25814614,64,161,28,60,50,32,98
25819305,61,162,28,60,49,32,100
25823996,59,161,28,60,46,31,98
25828687,58,152,29,61,43,31,96
25833406,58,147,28,65,41,31,104
25838140,57,137,28,66,39,31,106
25842875,62,140,28,65,37,31,107
25847610,59,153,28,66,36,30,108
25852344,65,158,27,64,34,30,108
25857145,63,155,28,62,33,30,108
25861991,61,156,28,60,32,30,105
25866838,59,174,29,59,31,30,104
25871685,62,198,28,58,30,30,102
25876532,63,201,28,57,29,30,101
25881379,60,185,29,56,28,30,97
25886227,58,174,29,55,27,30,95
25891074,56,170,29,53,28,30,97
25895921,56,171,28,54,37,31,100
25900768,54,175,28,52,45,31,101
25905616,59,190,28,52,52,32,102
25910463,69,188,28,51,50,32,102
25915310,69,178,28,51,47,31,104
25920182,68,177,29,54,44,32,104
25925029,66,168,28,63,42,31,104
25929858,64,169,28,63,40,31,106
25934791,65,175,28,64,38,31,107
25939718,67,161,28,65,37,30,107
25944646,68,149,28,65,35,30,108
25949574,70,166,29,64,37,31,108
25954502,68,193,28,65,43,32,109
25959431,67,198,28,64,47,32,110
25964358,65,194,28,62,48,31,107
25969288,66,183,28,60,50,32,110
25974216,66,178,28,59,47,31,113
25979144,66,171,29,58,44,31,113
25984073,78,171,29,56,42,31,115
25989003,83,165,28,55,39,31,113
25993931,83,169,28,55,38,31,113
25998859,80,185,29,54,36,31,115
26003790,80,182,29,53,34,31,113
26008607,85,197,28,53,33,31,112
26013520,80,185,28,52,32,31,111
26018435,78,172,28,51,31,31,111
26023351,78,163,28,52,29,30,108
26028265,75,161,29,53,29,30,110
26033179,75,156,28,53,28,30,110
26038095,77,154,28,54,28,30,110
26043010,76,148,28,57,27,31,109
26047925,91,141,29,56,26,29,109
26052840,105,167,28,58,26,30,107
26057756,113,179,28,57,25,30,104
26062672,105,167,28,56,25,30,101
26067586,98,158,28,55,24,30,101
26072503,92,152,28,54,25,30,103
26077418,86,150,28,53,24,30,110
26082315,81,139,28,52,30,30,109
26087230,77,131,28,52,33,30,107
26092145,75,131,28,50,42,30,105
26097061,72,126,29,52,42,30,105
26101977,77,125,28,52,39,30,107
26106892,78,136,28,52,37,30,105
26111809,81,162,29,53,35,30,104
26116726,82,198,28,53,34,30,102
26121642,86,196,28,52,33,30,101
26126558,85,190,28,55,32,30,105
26131475,80,178,28,55,30,30,106
26136391,76,164,29,58,29,30,118
26141308,72,157,28,58,29,30,135
26146224,68,152,29,58,28,30,132
26151141,66,156,28,58,27,30,136
26156058,70,159,28,57,26,31,137
26160859,69,150,28,55,26,30,138
26165805,77,147,28,56,25,30,136
26170750,74,154,28,57,25,30,133
26175696,74,161,28,59,24,30,131
26180641,71,162,29,58,24,30,130
26185599,68,178,28,57,23,29,128
26190545,66,180,28,56,23,30,126
26195490,62,165,28,55,23,30,125
26200435,60,152,29,54,23,30,122
26205380,58,156,28,53,23,30,121
26210326,56,146,28,53,22,30,125
26215272,54,162,28,52,22,30,126
26220217,55,152,28,52,22,30,128
26225162,56,150,28,51,21,30,128
26230107,57,145,28,51,22,29,128
26235035,61,146,28,51,22,29,129
26239980,61,156,28,54,22,30,130
26244926,61,145,28,58,22,29,130
26249871,58,137,28,56,21,30,130
26254816,56,142,28,60,21,30,129
26259762,54,152,28,60,22,31,130
26264707,53,144,29,59,21,30,131
26269652,51,135,28,58,21,30,127
26274598,50,134,28,57,21,29,135
26279543,49,127,28,56,21,30,139
26284504,48,126,28,54,21,30,139
26289450,48,121,29,53,21,30,141
26294395,47,115,28,53,21,30,142
26299341,46,107,28,52,21,29,143
26304288,52,101,28,52,21,30,145
26309233,53,115,29,53,21,30,146
26314057,56,126,28,54,21,30,144
26318996,55,118,28,55,20,30,143
26323935,53,114,28,55,21,30,141
26328872,52,108,28,55,21,30,143
26333810,51,103,28,54,21,30,142
26338750,50,100,29,53,21,29,145
26343689,49,112,29,57,21,30,146
26348626,49,117,28,61,21,29,145
26353565,48,122,29,59,21,29,144
26358505,46,137,28,58,21,29,145
26363443,46,135,28,58,21,30,139
26368381,45,134,28,58,21,30,146
26373321,45,134,28,57,21,30,147
26378261,44,132,29,56,21,29,147
26383200,44,125,28,55,21,29,147
26388039,43,138,29,55,21,29,147
26392897,46,156,29,54,21,29,147
26397755,50,155,28,53,21,29,145
26402611,49,145,28,52,21,29,144
26407469,48,134,28,52,21,29,143
26412326,47,124,28,51,21,29,141
26417184,46,119,29,51,21,29,140
26422042,47,113,28,53,21,29,137
26426902,47,116,28,61,21,29,137
26431764,46,133,28,62,21,29,136
26436625,46,155,28,61,20,29,136
26441485,45,148,28,59,21,29,135
26446346,45,148,29,58,21,30,135
26451208,46,146,27,57,21,30,135
26456069,50,150,29,56,21,30,133
26460930,57,158,29,55,21,30,132
26465854,57,155,29,54,21,30,130
26470783,57,170,28,53,21,30,130
26475703,60,196,28,52,21,30,129
26480624,60,187,28,51,21,30,128
26485545,68,174,28,51,21,30,125
26490465,65,167,29,51,21,29,124
26495385,69,163,28,50,21,30,123
26500305,66,153,28,49,21,30,120
26505226,64,142,28,49,21,30,117
26510147,61,146,29,49,21,30,116
26515067,59,150,29,48,21,30,116
26519988,69,157,29,49,21,30,114
26524909,86,158,29,51,21,30,115
26529830,101,175,29,51,21,30,114
26534751,115,168,28,51,21,30,113
26539654,107,157,28,50,21,30,110
26544657,102,144,28,50,21,30,111
26549661,95,147,28,50,21,30,108
26554701,89,153,28,49,21,31,106
26559721,84,146,28,50,21,30,103
26564725,79,142,28,52,21,30,101
26569762,75,148,28,51,21,30,99
26574766,74,150,28,50,21,29,97
26579783,75,157,27,51,21,30,95
26584799,76,176,28,50,21,30,93
26589832,74,179,29,51,21,29,91
26594864,78,184,28,50,21,30,89
26599878,77,173,28,50,21,30,87
26604925,78,165,28,49,21,30,84
26609957,75,170,29,49,21,30,83
26614961,74,160,28,48,21,30,83
26619935,71,156,28,49,21,30,81
26624977,67,162,28,48,21,30,83
26630003,64,150,28,48,21,30,81
26635030,61,139,28,48,21,30,79
26640057,62,135,28,48,21,30,78
26645083,65,133,28,48,21,29,76
26650110,63,130,28,48,21,30,74
26655137,79,152,28,47,21,30,74
26660163,101,169,28,48,21,30,74
26665189,102,173,28,48,21,30,73
26670216,95,182,28,47,21,30,72
26675243,91,176,28,47,21,30,72
26680271,85,171,28,48,21,30,71
26685297,80,157,28,47,21,30,71
26690324,76,144,28,48,21,30,70
26695343,72,147,28,48,21,30,70
26700265,69,155,29,47,21,30,70
26705292,68,151,28,48,21,30,69
26710318,74,145,29,47,21,30,69
26715347,70,136,28,46,21,30,69
26720392,79,136,29,47,21,30,69
26725418,75,148,28,47,21,30,69
26730446,72,167,28,46,21,30,68
